ImageName,Title,Year,Coders,coder1-encodings,coder2-encodings,other-coder-encodings
VisC.391.16.png,Interactive visual analysis and exploration of injection systems simulations,2005,PI; HS,Point,Point,
VisC.407.5.png,Surface reconstruction via contour metamorphosis: an Eulerian approach with Lagrangian particle tracking,2005,RL; HS,Surface/Volume,Surface/Volume,
VisC.415.1.png,Reconstructing manifold and non-manifold surfaces from point clouds,2005,TI; HS,Surface/Volume,Surface/Volume,
VisC.415.8.png,Reconstructing manifold and non-manifold surfaces from point clouds,2005,TI; JC,Node-link,Node-link,
VisC.415.9.png,Reconstructing manifold and non-manifold surfaces from point clouds,2005,PI; TI,Surface/Volume,Surface/Volume,
VisC.415.11.png,Reconstructing manifold and non-manifold surfaces from point clouds,2005,TI; HS,Surface/Volume,Surface/Volume,
VisC.415.10.png,Reconstructing manifold and non-manifold surfaces from point clouds,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.415.14.png,Reconstructing manifold and non-manifold surfaces from point clouds,2005,TM; HS,Surface/Volume,Surface/Volume,
VisC.423.3.png,Marching diamonds for unstructured meshes,2005,TM; PI,Surface/Volume,Surface/Volume,
VisC.431.1.png,Evolutionary morphing,2005,RL; JC,Surface/Volume,Surface/Volume,
VisC.431.5.png,Evolutionary morphing,2005,MS; TM,Surface/Volume,Surface/Volume,
VisC.431.7.png,Evolutionary morphing,2005,TM; JC,Surface/Volume,Surface/Volume,
VisC.439.2.png,Hardware-accelerated 3D visualization of mass spectrometry data,2005,PI; JC,Line,Line,
VisC.439.5.png,Hardware-accelerated 3D visualization of mass spectrometry data,2005,PI; JC,Bar,Bar,
VisC.439.17.png,Hardware-accelerated 3D visualization of mass spectrometry data,2005,TM; JC,Bar,Bar,
VisC.447.1.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,MS; PI,Grid,Surface/Volume,
VisC.447.2.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,TM; TI,Bar,Bar,
VisC.447.3.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,TM; RL,Point,Point,
VisC.447.6.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,TM; HS,Bar,Surface/Volume,
VisC.447.8.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,MS; TM,Grid,Bar,
VisC.447.7.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,TI; HS,Grid,Grid,
VisC.447.9.png,Differential protein expression analysis via liquid-chromatography/mass-spectrometry data visualization,2005,TM; JC,Bar,Bar,
VisC.463.2.png,Opening the can of worms: an exploration tool for vortical flows,2005,TI; RL,Surface/Volume,Surface/Volume,
VisC.463.3.png,Opening the can of worms: an exploration tool for vortical flows,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.463.5.png,Opening the can of worms: an exploration tool for vortical flows,2005,MS; HS,Surface/Volume,Surface/Volume,
VisC.463.6.png,Opening the can of worms: an exploration tool for vortical flows,2005,TM; RL,Line,Line,
VisC.463.9.png,Opening the can of worms: an exploration tool for vortical flows,2005,JC; HS,Surface/Volume,Surface/Volume,
VisC.471.8.png,Strategy for seeding 3D streamlines,2005,PI; RL,Line,Line,
VisC.471.9.png,Strategy for seeding 3D streamlines,2005,JC; HS,Line,Line,
VisC.471.10.png,Strategy for seeding 3D streamlines,2005,MS; PI,Line,Line,
VisC.479.1.png,Farthest point seeding for efficient placement of streamlines,2005,MS; JC,Pattern,Line,
VisC.479.2.png,Farthest point seeding for efficient placement of streamlines,2005,TM; TI,Glyph,Glyph,
VisC.479.7.png,Farthest point seeding for efficient placement of streamlines,2005,RL; JC,Line,Line,
VisC.479.9.png,Farthest point seeding for efficient placement of streamlines,2005,TM; JC,Line,Line,
VisC.479.10.png,Farthest point seeding for efficient placement of streamlines,2005,TM; HS,Line,Line,
VisC.479.13.png,Farthest point seeding for efficient placement of streamlines,2005,TM; HS,Line,Line,
VisC.479.14.png,Farthest point seeding for efficient placement of streamlines,2005,MS; TI,Pattern,Line,
VisC.487.1.png,View selection for volume rendering,2005,PI; JC,Surface/Volume,Surface/Volume,
VisC.487.3.png,View selection for volume rendering,2005,TI; HS,Surface/Volume,Surface/Volume,
VisC.487.6.png,View selection for volume rendering,2005,PI; RL,Surface/Volume,Surface/Volume,
VisC.487.5.png,View selection for volume rendering,2005,HS; JC,Surface/Volume,Surface/Volume,
VisC.487.8.png,View selection for volume rendering,2005,TM; JC,Surface/Volume,Surface/Volume,
VisC.495.5.png,A feature-driven approach to locating optimal viewpoints for volume visualization,2005,MS; TM,Surface/Volume,Surface/Volume,
VisC.495.10.png,A feature-driven approach to locating optimal viewpoints for volume visualization,2005,MS; JC,Grid,Pattern,
VisC.503.1.png,Visualizing intersecting surfaces with nested-surface techniques,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.503.3.png,Visualizing intersecting surfaces with nested-surface techniques,2005,TM; TI,Surface/Volume,Surface/Volume,
VisC.503.4.png,Visualizing intersecting surfaces with nested-surface techniques,2005,MS; JC,Bar,Bar,
VisC.503.6.png,Visualizing intersecting surfaces with nested-surface techniques,2005,TI; HS,Bar,Bar,
VisC.503.7.png,Visualizing intersecting surfaces with nested-surface techniques,2005,TI; RL,Bar,Bar,
VisC.511.6.png,Understanding visualization through spatial ability differences,2005,TI; JC,Line,Line,
VisC.519.3.png,Eyegaze analysis of displays with combined 2D and 3D views,2005,TM; HS,Bar,Bar,
VisC.519.5.png,Eyegaze analysis of displays with combined 2D and 3D views,2005,TM; HS,Node-link,Node-link,
VisC.527.1.png,Visualizing data with motion,2005,MS; HS,Point,Point,
VisC.527.2.png,Visualizing data with motion,2005,TI; JC,Point,Point,
VisC.527.3.png,Visualizing data with motion,2005,PI; HS,Point,Point,
VisC.535.5.png,Topology-based simplification for feature extraction from 3D scalar fields,2005,RL; JC,Surface/Volume,Surface/Volume,
VisC.543.1.png,Topology-driven surface mappings with robust feature alignment,2005,RL; JC,Surface/Volume,Surface/Volume,
VisC.543.12.png,Topology-driven surface mappings with robust feature alignment,2005,PI; HS,Surface/Volume,Surface/Volume,
VisC.543.11.png,Topology-driven surface mappings with robust feature alignment,2005,MS; TM,Surface/Volume,Surface/Volume,
VisC.551.4.png,Topological structures of 3D tensor fields,2005,TI; HS,Line,Line,
VisC.551.6.png,Topological structures of 3D tensor fields,2005,MS; TI,Surface/Volume,Surface/Volume,
VisC.551.5.png,Topological structures of 3D tensor fields,2005,TM; JC,Surface/Volume,Surface/Volume,
VisC.567.13.png,Visualization of the genus of knots,2005,PI; JC,Surface/Volume,Surface/Volume,
VisC.583.5.png,Visualization in the Einstein Year 2005: a case study on explanatory and illustrative visualization of relativity and astrophysics,2005,TM; HS,Area,Surface/Volume,
VisC.583.7.png,Visualization in the Einstein Year 2005: a case study on explanatory and illustrative visualization of relativity and astrophysics,2005,TM; JC,Bar,Surface/Volume,
VisC.583.8.png,Visualization in the Einstein Year 2005: a case study on explanatory and illustrative visualization of relativity and astrophysics,2005,MS; JC,Surface/Volume,Surface/Volume,
VisC.591.6.png,A handheld flexible display system,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.599.3.png,Profile Flags: a novel metaphor for probing of T₂ maps,2005,TM; RL,Line,Line,
VisC.599.7.png,Profile Flags: a novel metaphor for probing of T₂ maps,2005,TM; HS,Line,Line,
VisC.607.1.png,Eyelet particle tracing - steady visualization of unsteady flow,2005,MS; PI,Line,Surface/Volume,
VisC.607.2.png,Eyelet particle tracing - steady visualization of unsteady flow,2005,TM; PI,Surface/Volume,Surface/Volume,
VisC.607.7.png,Eyelet particle tracing - steady visualization of unsteady flow,2005,TM; TI,Surface/Volume,Surface/Volume,
VisC.615.3.png,Interpolation and visualization for advected scalar fields,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.615.10.png,Interpolation and visualization for advected scalar fields,2005,HS; JC,Surface/Volume,Surface/Volume,
VisC.615.9.png,Interpolation and visualization for advected scalar fields,2005,HS; JC,Surface/Volume,Surface/Volume,
VisC.615.8.png,Interpolation and visualization for advected scalar fields,2005,MS; HS,Surface/Volume,Surface/Volume,
VisC.615.13.png,Interpolation and visualization for advected scalar fields,2005,JC; HS,Surface/Volume,Surface/Volume,
VisC.615.12.png,Interpolation and visualization for advected scalar fields,2005,MS; JC,Surface/Volume,Surface/Volume,
VisC.615.14.png,Interpolation and visualization for advected scalar fields,2005,TM; JC,Surface/Volume,Surface/Volume,
VisC.623.5.png,Visual analysis and exploration of fluid flow in a cooling jacket,2005,TM; PI,Pattern,Pattern,
VisC.623.7.png,Visual analysis and exploration of fluid flow in a cooling jacket,2005,TI; HS,Surface/Volume,Surface/Volume,
VisC.623.11.png,Visual analysis and exploration of fluid flow in a cooling jacket,2005,TI; JC,Surface/Volume,Surface/Volume,
VisC.623.15.png,Visual analysis and exploration of fluid flow in a cooling jacket,2005,MS; JC,Point,Point,
VisC.623.14.png,Visual analysis and exploration of fluid flow in a cooling jacket,2005,TI; JC,Surface/Volume,Surface/Volume,
VisC.639.2.png,Particle and texture based spatiotemporal visualization of time-dependent vector fields,2005,TM; HS,Pattern,Grid,
VisC.639.1.png,Particle and texture based spatiotemporal visualization of time-dependent vector fields,2005,TM; HS,Pattern,Pattern,
VisC.639.3.png,Particle and texture based spatiotemporal visualization of time-dependent vector fields,2005,TM; PI,Pattern,Pattern,
VisC.639.8.png,Particle and texture based spatiotemporal visualization of time-dependent vector fields,2005,PI; JC,Line,Pattern,
VisC.647.9.png,Texture-based visualization of uncertainty in flow fields,2005,TM; HS,Pattern,Pattern,
VisC.647.10.png,Texture-based visualization of uncertainty in flow fields,2005,MS; JC,Grid,Grid,
VisC.647.13.png,Texture-based visualization of uncertainty in flow fields,2005,TI; RL,Pattern,Pattern,
VisC.647.14.png,Texture-based visualization of uncertainty in flow fields,2005,TM; PI,Pattern,Pattern,
VisC.655.8.png,Example-based volume illustrations,2005,TI; RL,Surface/Volume,Surface/Volume,
VisC.663.2.png,Illustrative display of hidden iso-surface structures,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.663.4.png,Illustrative display of hidden iso-surface structures,2005,PI; JC,Surface/Volume,Surface/Volume,
VisC.663.5.png,Illustrative display of hidden iso-surface structures,2005,TM; JC,Surface/Volume,Surface/Volume,
VisC.663.7.png,Illustrative display of hidden iso-surface structures,2005,TI; JC,Line,Surface/Volume,
VisC.663.12.png,Illustrative display of hidden iso-surface structures,2005,TM; RL,Surface/Volume,Surface/Volume,
VisC.671.1.png,VolumeShop: an interactive system for direct volume illustration,2005,HS; JC,Surface/Volume,Surface/Volume,
VisC.671.4.png,VolumeShop: an interactive system for direct volume illustration,2005,MS; TM,Surface/Volume,Surface/Volume,
VisC.671.7.png,VolumeShop: an interactive system for direct volume illustration,2005,HS; JC,Surface/Volume,Surface/Volume,
VisC.671.8.png,VolumeShop: an interactive system for direct volume illustration,2005,TI; RL,Surface/Volume,Surface/Volume,
VisC.679.2.png,Illustration-inspired techniques for visualizing time-varying data,2005,HS; JC,Surface/Volume,Surface/Volume,
VisC.679.9.png,Illustration-inspired techniques for visualizing time-varying data,2005,TM; JC,Surface/Volume,Surface/Volume,
VisC.679.15.png,Illustration-inspired techniques for visualizing time-varying data,2005,PI; RL,Surface/Volume,Surface/Volume,
VisC.679.18.png,Illustration-inspired techniques for visualizing time-varying data,2005,JC; RL,Surface/Volume,Surface/Volume,
VisC.687.1.png,Illustration and photography inspired visualization of flows and volumes,2005,MS; RL,Surface/Volume,Surface/Volume,
VisC.687.3.png,Illustration and photography inspired visualization of flows and volumes,2005,PI; JC,Surface/Volume,Surface/Volume,
VisC.687.6.png,Illustration and photography inspired visualization of flows and volumes,2005,PI; HS,Surface/Volume,Surface/Volume,
VisC.687.4.png,Illustration and photography inspired visualization of flows and volumes,2005,JC; HS,Surface/Volume,Surface/Volume,
VisC.687.9.png,Illustration and photography inspired visualization of flows and volumes,2005,TI; RL,Surface/Volume,Surface/Volume,
VisC.687.11.png,Illustration and photography inspired visualization of flows and volumes,2005,PI; RL,Pattern,Surface/Volume,
VisC.687.12.png,Illustration and photography inspired visualization of flows and volumes,2005,MS; JC,Pattern,Pattern,
VisC.687.14.png,Illustration and photography inspired visualization of flows and volumes,2005,PI; JC,Surface/Volume,Surface/Volume,
VisC.687.13.png,Illustration and photography inspired visualization of flows and volumes,2005,TM; TI,Surface/Volume,Surface/Volume,
VisC.695.6.png,Visualization with stylized line primitives,2005,PI; RL,Surface/Volume,Surface/Volume,
VisC.695.8.png,Visualization with stylized line primitives,2005,TI; HS,Line,Line,
VisC.695.11.png,Visualization with stylized line primitives,2005,MS; PI,Surface/Volume,Line,
VisC.695.13.png,Visualization with stylized line primitives,2005,TM; PI,Line,Line,
VisC.695.14.png,Visualization with stylized line primitives,2005,TM; JC,Line,Line,
InfoVisC.1.1.png,"Baby names, visualization, and social data analysis",2005,TM; TI,Area,Area,
InfoVisC.1.2.png,"Baby names, visualization, and social data analysis",2005,TM; TI,Area,Area,
InfoVisC.1.3.png,"Baby names, visualization, and social data analysis",2005,MS; TM,Area,Line,
InfoVisC.8.1.png,A sky dome visualisation for identification of astronomical orientations,2005,JC; RL,Surface/Volume,Surface/Volume,
InfoVisC.8.5.png,A sky dome visualisation for identification of astronomical orientations,2005,PI; TI,Line,Line,
InfoVisC.8.7.png,A sky dome visualisation for identification of astronomical orientations,2005,PI; JC,Line,Line,
InfoVisC.16.1.png,Interactive visualization of genealogical graphs,2005,MS; JC,Node-link,Node-link,
InfoVisC.16.2.png,Interactive visualization of genealogical graphs,2005,PI; RL,Node-link,Node-link,
InfoVisC.16.3.png,Interactive visualization of genealogical graphs,2005,TM; HS,Node-link,Node-link,
InfoVisC.16.12.png,Interactive visualization of genealogical graphs,2005,PI; JC,Node-link,Node-link,
